imdb_id,id,title,budget,revenue,original_language,genre,belongs_to_franchise,production_company,release_date,cert,runtime,popularity,is_Adult,numVotes,averageRating
tt0466342,10073,Date Movie,20000000.0,48548426.0,en,Comedy,0,New Regency Productions,2006-02-17,PG-13,83.0,5.682129,0,57491.0,2.8
tt0404390,7304,Running Scared,17000000.0,9500000.0,en,Action,0,New Line Cinema,2006-01-06,R,122.0,7.435544,0,97276.0,7.4
tt0455612,16781,Madea's Family Reunion,6000000.0,57231524.0,en,Drama,1,Lions Gate Films,2006-02-24,PG-13,110.0,4.304175,0,10658.0,5.3
tt0370032,9920,Ultraviolet,30000000.0,31070211.0,en,Science Fiction,0,Screen Gems,2006-03-03,PG-13,87.0,11.096655,0,79727.0,4.5
tt0397078,10025,Just My Luck,28000000.0,38159905.0,en,Comedy,0,New Regency Productions,2006-05-12,PG-13,103.0,6.053567,0,54135.0,5.4
tt0454919,9682,Pulse,38000000.0,29907685.0,en,Horror,1,Dimension Films,2006-08-11,PG-13,90.0,10.307277,0,28125.0,4.8
tt0450232,2207,16 Blocks,55000000.0,65664721.0,en,Action,0,Alcon Entertainment,2006-03-01,PG-13,105.0,11.887779,0,126653.0,6.6
tt0427229,6877,Failure to Launch,50000000.0,128406887.0,en,Comedy,0,Paramount Pictures,2006-03-10,PG-13,97.0,9.438013,0,75413.0,5.6
tt0438097,950,Ice Age: The Meltdown,80000000.0,660940780.0,en,Animation,1,Twentieth Century Fox Animation,2006-03-23,PG,91.0,16.646029,0,259086.0,6.8
tt0434409,752,V for Vendetta,54000000.0,132511035.0,en,Action,0,Warner Bros.,2006-03-15,R,132.0,20.214422,0,1042282.0,8.2
tt0454945,9655,She's the Man,20000000.0,33889159.0,en,Comedy,0,Dreamworks Pictures,2006-03-17,PG-13,105.0,6.916201,0,147176.0,6.3
tt0427944,9388,Thank You for Smoking,6500000.0,24793509.0,en,Comedy,0,Room 9 Entertainment,2005-09-05,R,92.0,9.369527,0,213793.0,7.6
tt0419749,9950,Find Me Guilty,13000000.0,2636637.0,en,Drama,0,Yari Film Group Releasing,2006-03-16,R,125.0,15.295949,0,33142.0,7.0
tt0454848,388,Inside Man,45000000.0,184376254.0,en,Crime,1,Universal Pictures,2006-03-23,R,129.0,13.393548,0,344300.0,7.6
tt0468565,868,Tsotsi,3000000.0,9879971.0,af,Crime,0,The UK Film & TV Production Company PLC,2005-08-18,R,94.0,6.081201,0,27801.0,7.2
tt0429591,14191,Aquamarine,12000000.0,23006849.0,en,Fantasy,0,Fox 2000 Pictures,2006-03-03,PG,104.0,11.29062,0,38310.0,5.3
tt0110329,18009,Leprechaun 2,2000000.0,2260622.0,en,Comedy,1,Planet Productions,1994-04-07,R,85.0,3.3924,0,9153.0,4.6
tt0458242,1379,Lights in the Dusk,1380000.0,1615018.0,fi,Crime,0,Sputnik,2006-02-03,R,78.0,2.329388,0,6538.0,6.8
tt0454841,9792,The Hills Have Eyes,15000000.0,69623713.0,en,Horror,1,Craven-Maddalena Films,2006-03-10,R,107.0,18.960549,0,159766.0,6.4
tt0393735,10067,The Shaggy Dog,50000000.0,61112916.0,en,Comedy,0,Walt Disney Pictures,2006-03-09,PG,98.0,4.878907,0,18297.0,4.4
tt0108187,46828,Son of the Pink Panther,25000000.0,2438031.0,en,Comedy,1,Filmauro,1993-01-01,PG,93.0,3.372523,0,4911.0,3.9
tt0405094,582,The Lives of Others,2000000.0,70000000.0,de,Drama,0,Wiedemann & Berg Filmproduktion,2006-03-15,R,137.0,9.02255,0,362946.0,8.4
tt0446046,12763,Take the Lead,30000000.0,34742066.0,en,Music,0,New Line Cinema,2006-03-17,PG-13,108.0,5.364459,0,24882.0,6.6
tt0425210,186,Lucky Number Slevin,27000000.0,56308881.0,en,Drama,0,The Weinstein Company,2006-02-24,R,110.0,11.15092,0,300758.0,7.7
tt0441909,219,Volver,12899867.0,85582407.0,es,Comedy,0,Canal+ España,2006-03-16,R,121.0,6.302926,0,95631.0,7.6
tt0437800,13751,Akeelah and the Bee,8000000.0,18948425.0,en,Drama,0,Out of the Blue... Entertainment,2006-04-28,PG,112.0,5.052049,0,18681.0,7.3
tt0441796,10069,Stay Alive,9000000.0,27105095.0,en,Horror,0,Hollywood Pictures,2006-03-24,PG-13,100.0,4.854551,0,30606.0,5.1
tt0430912,3093,Basic Instinct 2,70000000.0,38629478.0,en,Crime,1,Metro-Goldwyn-Mayer (MGM),2006-03-29,R,114.0,15.321902,0,37623.0,4.4
tt0393109,9270,Brick,475000.0,3919254.0,en,Drama,0,Bergman Lustig Productions,2005-01-30,R,110.0,9.00314,0,101735.0,7.3
tt0466856,13960,ATL,20000000.0,21170563.0,en,Drama,0,Sweet Tea Pictures LLC,2006-03-31,PG-13,105.0,2.582818,0,10742.0,6.1
tt0386741,9389,Renaissance,18000000.0,1831348.0,fr,Action,0,IBM,2006-03-16,R,105.0,9.746725,0,15662.0,6.7
tt0436331,8998,Friends with Money,6500000.0,13368437.0,en,Comedy,0,This Is That Productions,2006-09-07,R,88.0,8.869162,0,27945.0,5.7
tt0362120,4257,Scary Movie 4,45000000.0,178262620.0,en,Comedy,1,Dimension Films,2006-04-13,PG-13,83.0,13.096692,0,114471.0,5.1
tt0424136,2652,Hard Candy,950000.0,7022209.0,en,Drama,0,Lions Gate Films,2005-01-14,R,103.0,9.62025,0,154516.0,7.1
tt0093743,39045,Pinocchio and the Emperor of the Night,8000000.0,3261638.0,en,Animation,0,Filmation Associates,1987-08-06,G,83.0,0.743274,0,561.0,6.7
tt0443632,5820,The Sentinel,60000000.0,77920346.0,en,Action,0,Twentieth Century Fox,2006-04-19,PG-13,108.0,12.915358,0,48181.0,6.1
tt0405469,9904,The Wild,80000000.0,37384046.0,en,Family,1,C.O.R.E. Feature Animation,2006-03-06,G,94.0,7.904333,0,24302.0,5.2
tt0384537,588,Silent Hill,50000000.0,97607453.0,en,Horror,1,TriStar Pictures,2006-04-21,R,125.0,7.938457,0,214921.0,6.5
tt0387055,17247,Battle in Heaven,1601792.0,253527.0,es,Drama,0,Coproduction Office,2005-05-15,R,96.0,2.329513,0,6070.0,5.6
tt0465142,9310,American Dreamz,17000000.0,7314027.0,en,Comedy,0,Universal Pictures,2006-03-04,PG-13,107.0,4.936369,0,24313.0,5.4
tt0023196,35545,Mata Hari,558000.0,2227000.0,en,Drama,0,Metro-Goldwyn-Mayer (MGM),1931-12-26,R,89.0,1.41344,0,3341.0,6.6
tt0427954,8982,The Protector,6000000.0,27165581.0,th,Action,1,Sahamongkolfilm Co.,2005-08-11,R,108.0,9.005167,0,35384.0,7.1
tt0317919,956,Mission: Impossible III,150000000.0,397850012.0,en,Adventure,1,Paramount Pictures,2006-05-03,PG-13,126.0,15.687983,0,333002.0,6.9
tt0449089,9530,RV,50000000.0,87528173.0,en,Comedy,0,Columbia Pictures,2006-04-28,PG,99.0,11.511424,0,56838.0,5.5
tt0475276,9829,United 93,15000000.0,76286096.0,en,Drama,0,Universal Pictures,2006-04-28,R,111.0,10.527141,0,99005.0,7.5
tt0398027,7870,Down in the Valley,8000000.0,852872.0,en,Drama,0,Element Films,2005-05-13,R,112.0,11.448612,0,17915.0,6.4
tt0327084,7518,Over the Hedge,80000000.0,343397247.0,en,Comedy,0,DreamWorks Animation,2006-04-22,PG,83.0,9.382953,0,161443.0,6.7
tt0409182,503,Poseidon,160000000.0,181674817.0,en,Adventure,0,Warner Bros.,2006-05-12,PG-13,99.0,6.581669,0,99443.0,5.7
tt0382625,591,The Da Vinci Code,125000000.0,767820459.0,en,Thriller,1,Columbia Pictures,2006-05-17,PG-13,149.0,18.566706,0,404902.0,6.6
tt0376994,36668,X-Men: The Last Stand,210000000.0,459359555.0,en,Adventure,1,Twentieth Century Fox,2006-05-24,PG-13,104.0,0.867943,0,486433.0,6.7
tt0452594,9767,The Break-Up,52000000.0,204999686.0,en,Romance,0,Universal Pictures,2006-06-01,PG-13,106.0,6.327193,0,126449.0,5.8
tt0417385,18164,Twelve and Holding,400000.0,95687.0,en,Drama,0,Serenade Films,2005-09-11,R,90.0,1.829593,0,6729.0,7.5
tt0317219,920,Cars,120000000.0,461983149.0,en,Animation,1,Pixar Animation Studios,2006-06-08,G,117.0,18.907948,0,373623.0,7.1
tt0343996,9700,The Lost City,9600000.0,4386236.0,en,Drama,0,Crescent Drive Pictures,2005-09-03,R,144.0,2.637004,0,9213.0,6.6
tt0360016,14167,Standing Still,1700000.0,12762.0,en,Comedy,0,Insomnia Entertainment,2005-01-02,R,90.0,2.095106,0,2237.0,5.7
tt0466909,806,The Omen,25000000.0,119188334.0,en,Drama,0,Twentieth Century Fox,2006-06-06,R,110.0,5.670679,0,56542.0,5.5
tt0457510,9353,Nacho Libre,32000000.0,80197993.0,en,Comedy,0,Paramount Pictures,2006-06-16,PG,92.0,12.042646,0,82046.0,5.8
tt0410297,2044,The Lake House,40000000.0,114830111.0,en,Romance,0,Warner Bros.,2006-06-16,PG,99.0,12.589019,0,141593.0,6.8
tt0389860,9339,Click,82500000.0,237681299.0,en,Comedy,0,Columbia Pictures,2006-06-22,PG-13,107.0,9.796552,0,308246.0,6.4
tt0458352,350,The Devil Wears Prada,35000000.0,326551094.0,en,Comedy,0,Fox 2000 Pictures,2006-06-30,PG-13,109.0,13.102384,0,376080.0,6.9
tt0463034,1819,"You, Me and Dupree",54000000.0,130431368.0,en,Comedy,0,Universal Pictures,2006-07-14,PG-13,108.0,8.570085,0,78760.0,5.6
tt0424345,2295,Clerks II,5000000.0,26888376.0,en,Comedy,1,The Weinstein Company,2006-05-25,R,97.0,8.466725,0,130470.0,7.3
tt0452637,9697,Lady in the Water,75000000.0,42285169.0,en,Drama,0,Warner Bros.,2006-07-21,PG-13,110.0,8.704554,0,95246.0,5.5
tt0422720,1887,Marie Antoinette,40000000.0,60474340.0,en,Drama,0,Columbia Pictures,2006-05-24,PG-13,123.0,8.852557,0,102884.0,6.5
tt0489037,13508,Who Killed the Electric Car?,1000000.0,1678874.0,en,Documentary,0,Plinyminor,2006-08-04,PG,92.0,8.570312,0,12168.0,7.6
tt0497116,1781,An Inconvenient Truth,1000000.0,46243000.0,en,Documentary,1,Lawrence Bender Productions,2006-01-24,PG,100.0,6.684925,0,80614.0,7.4
tt0463985,9615,The Fast and the Furious: Tokyo Drift,85000000.0,158468292.0,en,Action,1,Universal Pictures,2006-06-03,PG-13,104.0,2.238808,0,245111.0,6.0
tt0449059,773,Little Miss Sunshine,8000000.0,100523181.0,en,Comedy,0,Fox Searchlight Pictures,2006-07-26,R,102.0,5.320117,0,443733.0,7.8
tt0085384,36576,Curse of the Pink Panther,11000000.0,4491986.0,en,Crime,1,United Artists,1983-08-12,PG,109.0,8.046375,0,5568.0,4.4
tt0449467,1164,Babel,25000000.0,135330182.0,en,Drama,0,Paramount Pictures,2006-09-08,R,143.0,12.60853,0,291220.0,7.4
tt0079758,31915,Prophecy,12000000.0,54000000.0,en,Horror,0,Paramount Pictures,1979-01-01,PG,102.0,3.579175,0,4503.0,5.6
tt0430304,9072,Little Man,64000000.0,101595121.0,en,Comedy,0,Revolution Studios,2006-08-31,PG-13,98.0,7.067602,0,51022.0,4.5
tt0385880,9297,Monster House,75000000.0,140175006.0,en,Animation,0,Columbia Pictures,2006-07-21,PG,91.0,15.402378,0,102902.0,6.6
tt0417148,326,Snakes on a Plane,33000000.0,62022014.0,en,Action,0,New Line Cinema,2006-08-06,R,105.0,7.418574,0,133214.0,5.4
tt0457513,512,Scoop,4000000.0,31584901.0,en,Comedy,0,BBC Films,2006-07-27,PG-13,96.0,8.16339,0,81330.0,6.6
tt0415306,9718,Talladega Nights: The Ballad of Ricky Bobby,72500000.0,162966177.0,en,Comedy,0,Columbia Pictures,2006-08-04,PG-13,116.0,6.936688,0,169099.0,6.6
tt0477347,1593,Night at the Museum,110000000.0,574480841.0,en,Action,1,Twentieth Century Fox,2006-10-20,PG,108.0,16.661966,0,317737.0,6.4
tt0469641,1852,World Trade Center,63000000.0,162945894.0,en,Drama,0,Paramount Pictures,2006-08-09,PG-13,128.0,13.332102,0,78016.0,5.9
tt0420223,1262,Stranger Than Fiction,30000000.0,53653224.0,en,Comedy,0,Columbia Pictures,2006-09-09,PG-13,113.0,10.798092,0,220331.0,7.5
tt0038213,43610,The Valley of Decision,2160000.0,9132000.0,en,Drama,0,Metro-Goldwyn-Mayer (MGM),1945-06-01,G,119.0,0.230534,0,1876.0,7.4
tt0430357,82,Miami Vice,135000000.0,163794509.0,en,Action,0,Universal Pictures,2006-07-27,R,134.0,11.72545,0,111024.0,6.0
tt0454921,1402,The Pursuit of Happyness,55000000.0,307077295.0,en,Drama,0,Columbia Pictures,2006-12-14,PG-13,117.0,20.981716,0,454679.0,8.0
tt0455967,9293,John Tucker Must Die,18000000.0,41009669.0,en,Comedy,0,Twentieth Century Fox,2006-07-27,PG-13,87.0,7.810301,0,80320.0,5.8
tt0429589,9906,The Ant Bully,50000000.0,55181129.0,en,Fantasy,0,Warner Bros.,2006-07-27,PG,88.0,7.000272,0,37257.0,5.8
tt0421229,47880,Mrs Palfrey at The Claremont,750000.0,1720953.0,en,Comedy,0,Cineville,2005-11-25,R,108.0,2.6982,0,3221.0,7.6
tt0479884,1948,Crank,12000000.0,42931041.0,en,Action,1,Lakeshore Entertainment,2006-08-31,R,88.0,12.627593,0,235739.0,6.9
tt1701210,77221,Black Gold,40000000.0,5446000.0,en,Adventure,0,Quinta Communications,2011-12-21,R,130.0,6.652197,0,11331.0,6.7
tt0402910,5289,Chaos,20000000.0,10289.0,en,Drama,0,Mobius International,2005-01-17,R,106.0,9.51795,0,51744.0,6.5
tt0414853,9907,Barnyard,51000000.0,72779000.0,en,Animation,0,O Entertainment,2006-08-04,PG,90.0,6.984949,0,28306.0,5.6
tt0462590,9762,Step Up,12000000.0,114194847.0,en,Music,1,Touchstone Pictures,2006-08-11,PG-13,104.0,14.21769,0,111496.0,6.5
tt0383060,14113,Zoom,35000000.0,12506188.0,en,Family,0,Revolution Studios,2006-08-11,PG,83.0,11.967444,0,19094.0,4.4
tt0468489,7859,Half Nelson,700000.0,4911725.0,en,Drama,0,Hunting Lane Films,2006-08-11,R,107.0,12.155115,0,84596.0,7.2
tt0410764,11559,Tideland,12000000.0,566611.0,en,Fantasy,0,Recorded Picture Company (RPC),2005-09-09,R,120.0,6.796465,0,32070.0,6.5
tt0035703,59964,Cabin in the Sky,662141.0,1606624.0,en,Fantasy,0,Metro-Goldwyn-Mayer (MGM),1943-04-09,R,98.0,1.233446,0,2772.0,7.1
tt0384793,9788,Accepted,23000000.0,38505009.0,en,Comedy,0,Universal Pictures,2006-08-18,PG-13,93.0,7.06088,0,124438.0,6.4
tt0443543,1491,The Illusionist,40000000.0,86915017.0,en,Fantasy,0,Bull's Eye Entertainment,2006-08-18,PG-13,110.0,11.494009,0,356573.0,7.6
tt0436697,1165,The Queen,15000000.0,123384128.0,en,Drama,0,Pathé Pictures International,2006-09-15,PG-13,103.0,7.904371,0,104890.0,7.3
tt0486551,9988,Beerfest,17500000.0,19179969.0,en,Comedy,0,Warner Bros.,2006-08-25,R,110.0,7.481125,0,64416.0,6.3
tt0450345,9708,The Wicker Man,40000000.0,38755073.0,en,Mystery,0,Warner Bros.,2006-09-01,PG-13,102.0,9.423256,0,64651.0,3.7
tt0473024,14351,Crossover,5800000.0,7000000.0,en,Action,0,360 Pictures,2006-09-01,PG-13,95.0,0.906143,0,8930.0,2.2
tt0414951,9813,The Quiet,900000.0,381420.0,en,Drama,0,Andrea Sperling Productions,2005-09-12,R,96.0,4.997751,0,15779.0,6.2
tt0460989,1116,The Wind That Shakes the Barley,6500000.0,22889018.0,en,Drama,0,Sixteen Films,2006-06-23,R,124.0,6.752524,0,47193.0,7.5
tt0475944,9954,The Covenant,20000000.0,37597471.0,en,Action,0,Screen Gems,2006-09-08,PG-13,97.0,12.72212,0,47179.0,5.3
tt0423169,13075,Sherrybaby,2000000.0,622806.0,en,Drama,0,Big Beach Films,2006-09-08,R,96.0,3.319349,0,11436.0,6.6
tt0387808,7512,Idiocracy,30000000.0,495303.0,en,Adventure,0,Twentieth Century Fox,2006-09-01,R,84.0,12.130803,0,147633.0,6.6
tt0414993,1381,The Fountain,35000000.0,15304890.0,en,Drama,0,Warner Bros.,2006-09-06,PG-13,96.0,11.577121,0,229905.0,7.2
tt0354899,300,The Science of Sleep,6000000.0,9524340.0,fr,Comedy,0,Partizan Films,2006-02-11,R,105.0,10.603991,0,67821.0,7.3
tt0439630,16411,Initial D,1549000.0,7096000.0,cn,Action,0,Media Asia Films,2005-05-12,PG,107.0,4.331811,0,7722.0,6.4
tt0387877,9676,The Black Dahlia,50000000.0,49111202.0,en,Drama,0,Universal Pictures,2006-09-15,R,121.0,6.506572,0,71645.0,5.6
tt0421206,9766,Gridiron Gang,30000000.0,41480851.0,en,Action,0,Columbia Pictures Industries,2006-09-15,PG-13,125.0,5.025475,0,57434.0,6.9
tt0063787,5721,Vixen!,76000.0,6000000.0,en,Comedy,1,Coldstream Films,1968-10-15,R,70.0,1.310245,0,2588.0,5.7
tt0472043,1579,Apocalypto,40000000.0,120175290.0,en,Action,0,Icon Productions,2006-12-07,R,139.0,7.735233,0,293336.0,7.8
tt0454824,9664,Flyboys,60000000.0,17800000.0,en,Action,0,Electric Entertainment,2006-09-22,PG-13,140.0,5.460942,0,41417.0,6.5
tt0493430,12094,Jackass Number Two,11000000.0,72778712.0,en,Action,1,Paramount Pictures,2006-09-22,R,95.0,7.915368,0,66975.0,7.0
tt0405676,1717,All the King's Men,55000000.0,9450897.0,en,Drama,0,Columbia Pictures,2006-09-10,PG-13,125.0,7.991168,0,23758.0,6.2
tt0435623,15624,Conversations with Other Women,450000.0,973525.0,en,Drama,0,Gordonstreet Pictures,2006-06-07,R,84.0,2.333661,0,12107.0,7.0
tt0443453,496,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,18000000.0,261572744.0,en,Comedy,1,Everyman Pictures,2006-11-01,R,82.0,8.278336,0,382176.0,7.3
tt0457430,1417,Pan's Labyrinth,19000000.0,83258226.0,es,Fantasy,0,Estudios Picasso,2006-05-27,R,118.0,26.817754,0,624175.0,8.2
tt0406816,4643,The Guardian,70000000.0,55011732.0,en,Action,0,Touchstone Pictures,2006-09-28,PG-13,139.0,10.031817,0,88084.0,6.9
tt0400717,7484,Open Season,85000000.0,197309027.0,en,Adventure,1,Columbia Pictures,2006-09-29,PG,83.0,11.744242,0,87534.0,6.1
tt0462519,9842,School for Scoundrels,20000000.0,17807569.0,en,Comedy,0,Dimension Films,2006-09-29,PG-13,100.0,10.725567,0,28837.0,5.9
tt0424993,9794,Employee of the Month,12000000.0,38368909.0,en,Comedy,0,Lionsgate,2006-10-06,PG-13,103.0,8.596352,0,45451.0,5.5
tt0457495,9978,Stormbreaker,40000000.0,23937870.0,en,Adventure,0,Samuelson Productions,2006-07-21,PG,93.0,8.778999,0,23682.0,5.1
tt0439289,7510,Running with Scissors,12000000.0,6754898.0,en,Drama,0,Plan B Entertainment,2006-10-27,R,116.0,4.926507,0,21960.0,6.2
tt0433386,1975,The Grudge 2,20000000.0,39143839.0,en,Horror,1,Columbia Pictures,2006-10-13,PG-13,102.0,6.768804,0,47458.0,5.1
tt0483726,9895,Man of the Year,20000000.0,41237648.0,en,Comedy,0,Universal Pictures,2006-10-09,PG-13,115.0,7.018483,0,32257.0,6.2
tt0419946,8975,The Marine,20000000.0,22165608.0,en,Action,1,Twentieth Century Fox,2006-10-13,PG-13,92.0,6.679168,0,32528.0,4.7
tt0420609,9672,Infamous,13000000.0,1151330.0,en,Drama,0,Warner Independent Pictures (WIP),2006-11-16,R,110.0,5.169999,0,16349.0,7.0
tt0430431,15005,One Night with the King,20000000.0,13391174.0,en,Drama,0,Gener8Xion Entertainment,2006-10-13,PG,123.0,3.660528,0,6793.0,6.1
tt0404203,1440,Little Children,26000000.0,14821658.0,en,Romance,1,New Line Cinema,2006-10-06,R,136.0,7.311148,0,106122.0,7.5
tt0077531,28932,F.I.S.T.,11.0,11.0,en,Drama,0,Chateau Productions,1978-04-26,PG,145.0,3.566996,0,7270.0,6.5
tt0805526,18925,Facing the Giants,100000.0,10178331.0,en,Drama,0,Carmel Entertainment,2006-09-29,PG,111.0,7.485908,0,16183.0,6.6
tt0455590,1523,The Last King of Scotland,6000000.0,48027970.0,en,Drama,0,Fox Searchlight Pictures,2006-09-01,R,121.0,9.424157,0,176676.0,7.7
tt0367027,1378,Shortbus,2000000.0,5179037.0,en,Romance,0,THINKFilm,2006-05-20,R,101.0,11.547748,0,32214.0,6.4
tt0206634,9693,Children of Men,76000000.0,69959751.0,en,Drama,0,Universal Pictures,2006-09-22,R,109.0,14.114606,0,468483.0,7.9
tt0482571,1124,The Prestige,40000000.0,109676311.0,en,Drama,0,Touchstone Pictures,2006-10-19,PG-13,130.0,16.94556,0,1205801.0,8.5
tt0418689,3683,Flags of Our Fathers,90000000.0,65900249.0,en,War,1,Dreamworks Pictures,2006-10-18,R,132.0,9.224494,0,118203.0,7.1
tt0434215,14012,Flicka,15000000.0,21000000.0,en,Drama,1,Fox 2000 Pictures,2006-10-20,PG,95.0,3.94159,0,7502.0,6.1
tt0417397,14097,9th Company,9500000.0,24000000.0,ru,Drama,0,Art Pictures Group,2005-09-19,R,139.0,9.586723,0,19905.0,7.1
tt0489270,214,Saw III,10000000.0,163876815.0,en,Horror,1,Twisted Pictures,2006-10-27,R,108.0,14.938035,0,179641.0,6.2
tt0853096,21173,Death of a President,2000000.0,167000.0,en,Documentary,0,Borough Films,2006-10-27,R,97.0,4.028906,0,6846.0,6.3
tt0027438,43884,The Charge of the Light Brigade,1200000.0,2736000.0,en,Action,0,Warner Bros.,1936-10-20,R,115.0,5.39865,0,4539.0,7.1
tt0424095,11619,Flushed Away,149000000.0,64459316.0,en,Adventure,0,Aardman Animations,2006-10-22,PG,85.0,9.922577,0,114763.0,6.6
tt0396171,1427,Perfume: The Story of a Murderer,50000000.0,132180323.0,en,Crime,0,DreamWorks,2006-09-13,R,147.0,10.297304,0,236278.0,7.5
tt0452681,13767,The Santa Clause 3: The Escape Clause,12000000.0,84500122.0,en,Comedy,1,Walt Disney Pictures,2006-11-01,G,98.0,6.829528,0,33867.0,4.8
tt0401445,9726,A Good Year,35000000.0,42064105.0,en,Comedy,0,Fox 2000 Pictures,2006-09-09,PG-13,118.0,7.82187,0,89406.0,7.0
tt0433442,10093,The Return,15000000.0,11992014.0,en,Drama,0,Rogue Pictures,2006-11-10,PG-13,85.0,9.338989,0,11513.0,4.7
tt0470765,14799,For Your Consideration,12000000.0,5542025.0,en,Comedy,0,Shangri-La Entertainment,2006-11-22,PG-13,86.0,12.142183,0,14076.0,6.3
tt0381061,36557,Casino Royale,150000000.0,599045960.0,en,Adventure,1,Columbia Pictures,2006-11-14,PG-13,144.0,23.065078,0,586351.0,8.0
tt0366548,9836,Happy Feet,100000000.0,384335608.0,en,Animation,1,Warner Bros.,2006-11-16,PG,108.0,15.088318,0,171539.0,6.4
tt0454987,9809,Let's Go to Prison,4000000.0,4630045.0,en,Comedy,0,Carsey-Werner Company,2006-11-17,R,84.0,3.856827,0,23625.0,6.0
tt0453467,7551,Déjà Vu,75000000.0,180557550.0,en,Action,0,Touchstone Pictures,2006-11-22,PG-13,126.0,14.922904,0,295279.0,7.1
tt0457939,1581,The Holiday,85000000.0,194168700.0,en,Comedy,0,Columbia Pictures,2006-12-08,PG-13,136.0,14.043416,0,254160.0,6.9
tt0448124,313,Snow Cake,12000000.0,1381665.0,en,Romance,0,Revolution Films,2006-02-09,R,112.0,11.556057,0,12298.0,7.5
tt0433387,7873,Harsh Times,2000000.0,5967038.0,en,Crime,0,Andrea Sperling Productions,2005-09-11,R,120.0,7.659357,0,63375.0,6.9
tt0365830,2179,Tenacious D in The Pick of Destiny,22000000.0,13405595.0,en,Comedy,0,Red Hour Films,2006-11-22,R,93.0,7.98193,0,102777.0,6.8
tt0450259,1372,Blood Diamond,100000000.0,170877916.0,en,Drama,0,Warner Bros.,2006-12-07,R,143.0,12.477872,0,504077.0,8.0
tt0413895,9986,Charlotte's Web,85000000.0,144000000.0,en,Comedy,0,Paramount Pictures,2006-12-15,G,97.0,10.254314,0,37760.0,6.3
tt0449010,2486,Eragon,100000000.0,249288105.0,en,Fantasy,0,Fox 2000 Pictures,2006-12-14,PG,104.0,9.851133,0,122493.0,5.1
tt0479143,1246,Rocky Balboa,24000000.0,155721132.0,en,Drama,1,Metro-Goldwyn-Mayer (MGM),2006-12-20,PG,102.0,11.697604,0,205717.0,7.1
tt0422295,18615,Fur: An Imaginary Portrait of Diane Arbus,16800000.0,2281089.0,en,Drama,0,Pressman Film,2006-08-30,R,122.0,5.108321,0,15320.0,6.5
tt0443431,12795,Another Gay Movie,500000.0,745327.0,en,Comedy,1,Luna Pictures,2006-04-28,R,92.0,5.978211,0,8783.0,4.9
tt0758794,11170,We Are Marshall,65000000.0,43545364.0,en,Drama,0,Warner Bros.,2006-12-12,PG,124.0,5.401746,0,57852.0,7.1
tt0443489,1125,Dreamgirls,70000000.0,154937680.0,en,Drama,0,Dreamworks Pictures,2006-12-25,PG-13,134.0,7.739633,0,69548.0,6.5
tt0463998,1646,Freedom Writers,21000000.0,41170784.0,en,Crime,0,Paramount Pictures,2007-01-05,PG-13,123.0,13.585233,0,71142.0,7.6
tt0464049,8618,The History Boys,4000000.0,13401952.0,en,Comedy,0,Fox Searchlight Pictures,2006-10-02,R,109.0,3.403583,0,20304.0,6.8
tt0465551,1259,Notes on a Scandal,15000000.0,49469904.0,en,Drama,0,Fox Searchlight Pictures,2006-12-25,R,92.0,8.593087,0,75087.0,7.4
tt0398913,9053,DOA: Dead or Alive,21000000.0,480314.0,en,Adventure,0,Dimension Films,2006-09-07,PG-13,87.0,5.756379,0,43217.0,4.8
tt0452624,182,The Good German,32000000.0,5914908.0,en,War,0,Sunset Gower Studios,2006-12-08,R,108.0,5.290831,0,24097.0,6.0
tt0498380,1251,Letters from Iwo Jima,19000000.0,68673228.0,en,Action,1,Dreamworks Pictures,2006-12-19,R,141.0,11.649588,0,154870.0,7.9
tt0454082,9656,Black Christmas,9000000.0,21510851.0,en,Horror,0,Dimension Films,2006-12-25,R,84.0,7.888302,0,25200.0,4.6
tt0308353,5393,Happily N'Ever After,47000000.0,38085778.0,en,Animation,1,Lionsgate,2006-09-14,PG,75.0,13.139893,0,10150.0,4.5
tt0462229,14396,Code Name: The Cleaner,20000000.0,10337477.0,en,Action,0,New Line Cinema,2007-01-05,PG-13,84.0,11.107148,0,11270.0,4.6
tt0775539,1931,Stomp the Yard,13000000.0,75511123.0,en,Drama,1,Rainforest Films,2007-05-16,PG-13,114.0,5.607508,0,21805.0,5.5
tt0482546,13967,Miss Potter,30000000.0,35078241.0,en,Drama,0,Phoenix Pictures,2006-12-03,PG,92.0,8.599342,0,28033.0,6.9
tt0344854,9992,Arthur and the Invisibles,86000000.0,107944236.0,en,Adventure,1,EuropaCorp,2006-12-13,PG,94.0,11.621534,0,33625.0,6.0
tt0455960,8398,The Hitcher,10000000.0,25399945.0,en,Action,0,Focus Features,2007-01-19,R,84.0,7.160967,0,40952.0,5.6
tt0398808,1265,Bridge to Terabithia,60000000.0,137587063.0,en,Adventure,0,Walden Media,2007-02-16,PG,96.0,8.460206,0,144527.0,7.1
tt0473308,10758,Waitress,2000000.0,22179430.0,en,Comedy,0,Night and Day Pictures,2007-05-25,PG-13,108.0,11.276024,0,43936.0,7.0
tt0395495,13668,Catch and Release,25000000.0,16158487.0,en,Comedy,0,Columbia Pictures,2006-10-20,PG-13,111.0,5.953413,0,24342.0,6.0
